Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
78583;1000024547649992200;63726205860757;(0.040, -0.120, 0.143);(16.790, 359.139, 10.876);INVALID;;;INVALID;;;;INVALID;;;;;
78584;1000024547659959500;63726205860790;(0.041, -0.119, 0.142);(16.749, 359.056, 10.822);INVALID;;;INVALID;;;;INVALID;;;;;
78585;1000024547669955200;63726205860790;(0.041, -0.119, 0.142);(16.749, 359.056, 10.822);INVALID;;;INVALID;;;;INVALID;;;;;
78586;1000024547680079500;63726205860790;(0.041, -0.119, 0.142);(16.749, 359.056, 10.822);INVALID;;;INVALID;;;;INVALID;;;;;
78587;1000024547690046200;63726205860807;(0.041, -0.119, 0.141);(16.711, 359.056, 10.808);INVALID;;;INVALID;;;;INVALID;;;;;
78588;1000024547700141100;63726205860807;(0.041, -0.119, 0.141);(16.711, 359.056, 10.808);INVALID;;;INVALID;;;;INVALID;;;;;
78589;1000024547710129400;63726205860824;(0.041, -0.119, 0.142);(16.640, 359.101, 10.817);INVALID;;;INVALID;;;;INVALID;;;;;
78590;1000024547720061800;63726205860824;(0.041, -0.119, 0.142);(16.640, 359.101, 10.817);INVALID;;;INVALID;;;;INVALID;;;;;
78591;1000024547730168000;63726205860842;(0.041, -0.119, 0.142);(16.564, 359.143, 10.811);INVALID;;;INVALID;;;;INVALID;;;;;
78592;1000024547740247400;63726205860859;(0.041, -0.119, 0.142);(16.536, 359.193, 10.829);INVALID;;;INVALID;;;;INVALID;;;;;
78593;1000024547750244800;63726205860859;(0.041, -0.119, 0.142);(16.536, 359.193, 10.829);INVALID;;;INVALID;;;;INVALID;;;;;
78594;1000024547760270600;63726205860875;(0.041, -0.119, 0.142);(16.490, 359.213, 10.878);INVALID;;;INVALID;;;;INVALID;;;;;
78595;1000024547770295400;63726205860875;(0.041, -0.119, 0.142);(16.490, 359.213, 10.878);INVALID;;;INVALID;;;;INVALID;;;;;
78596;1000024547780268500;63726205860893;(0.041, -0.119, 0.142);(16.531, 359.267, 10.981);INVALID;;;INVALID;;;;INVALID;;;;;
78597;1000024547790247300;63726205860893;(0.041, -0.119, 0.142);(16.531, 359.267, 10.981);INVALID;;;INVALID;;;;INVALID;;;;;
78598;1000024547800429000;63726205860909;(0.041, -0.119, 0.142);(16.563, 359.343, 11.033);INVALID;;;INVALID;;;;INVALID;;;;;
78599;1000024547810387400;63726205860926;(0.041, -0.118, 0.142);(16.582, 359.420, 11.018);INVALID;;;INVALID;;;;INVALID;;;;;
78600;1000024547820363100;63726205860926;(0.041, -0.118, 0.142);(16.582, 359.420, 11.018);INVALID;;;INVALID;;;;INVALID;;;;;
78601;1000024547830394900;63726205860942;(0.041, -0.118, 0.142);(16.615, 359.479, 11.020);INVALID;;;INVALID;;;;INVALID;;;;;
78602;1000024547840369100;63726205860959;(0.041, -0.118, 0.142);(16.682, 359.542, 11.043);INVALID;;;INVALID;;;;INVALID;;;;;
78603;1000024547850425700;63726205860960;(0.041, -0.118, 0.142);(16.682, 359.542, 11.043);INVALID;;;INVALID;;;;INVALID;;;;;
78604;1000024547860401000;63726205860976;(0.041, -0.118, 0.142);(16.756, 359.628, 11.093);INVALID;;;INVALID;;;;INVALID;;;;;
78605;1000024547870556700;63726205860976;(0.041, -0.118, 0.142);(16.756, 359.628, 11.093);INVALID;;;INVALID;;;;INVALID;;;;;
78606;1000024547880522900;63726205860993;(0.041, -0.118, 0.142);(16.824, 359.703, 11.150);INVALID;;;INVALID;;;;INVALID;;;;;
78607;1000024547890490800;63726205861009;(0.041, -0.119, 0.143);(16.914, 359.751, 11.207);INVALID;;;INVALID;;;;INVALID;;;;;
78608;1000024547900533400;63726205861009;(0.041, -0.119, 0.143);(16.914, 359.751, 11.207);INVALID;;;INVALID;;;;INVALID;;;;;
78609;1000024547910500400;63726205861026;(0.041, -0.119, 0.143);(16.974, 359.769, 11.271);INVALID;;;INVALID;;;;INVALID;;;;;
78610;1000024547920533700;63726205861026;(0.041, -0.119, 0.143);(16.974, 359.769, 11.271);INVALID;;;INVALID;;;;INVALID;;;;;
78611;1000024547930643400;63726205861043;(0.041, -0.120, 0.144);(17.038, 359.789, 11.337);INVALID;;;INVALID;;;;INVALID;;;;;
78612;1000024547940615000;63726205861043;(0.041, -0.120, 0.144);(17.038, 359.789, 11.337);INVALID;;;INVALID;;;;INVALID;;;;;
78613;1000024547950686600;63726205861060;(0.040, -0.120, 0.145);(17.104, 359.805, 11.425);INVALID;;;INVALID;;;;INVALID;;;;;
78614;1000024547960669400;63726205861076;(0.039, -0.121, 0.146);(17.209, 359.819, 11.496);INVALID;;;INVALID;;;;INVALID;;;;;
78615;1000024547970715400;63726205861076;(0.039, -0.121, 0.146);(17.209, 359.819, 11.496);INVALID;;;INVALID;;;;INVALID;;;;;
78616;1000024547980655700;63726205861093;(0.039, -0.121, 0.146);(17.276, 359.840, 11.562);INVALID;;;INVALID;;;;INVALID;;;;;
78617;1000024547990721200;63726205861093;(0.039, -0.121, 0.146);(17.276, 359.840, 11.562);INVALID;;;INVALID;;;;INVALID;;;;;
78618;1000024548000728600;63726205861110;(0.039, -0.121, 0.146);(17.320, 359.877, 11.631);INVALID;;;INVALID;;;;INVALID;;;;;
78619;1000024548010742100;63726205861126;(0.040, -0.121, 0.145);(17.359, 359.900, 11.674);INVALID;;;INVALID;;;;INVALID;;;;;
78620;1000024548020767000;63726205861126;(0.040, -0.121, 0.145);(17.359, 359.900, 11.674);INVALID;;;INVALID;;;;INVALID;;;;;
78621;1000024548030752300;63726205861143;(0.039, -0.122, 0.147);(17.419, 359.917, 11.717);INVALID;;;INVALID;;;;INVALID;;;;;
78622;1000024548040715200;63726205861160;(0.039, -0.122, 0.147);(17.462, 359.910, 11.750);INVALID;;;INVALID;;;;INVALID;;;;;
78623;1000024548050771500;63726205861160;(0.039, -0.122, 0.147);(17.462, 359.910, 11.750);INVALID;;;INVALID;;;;INVALID;;;;;
78624;1000024548060916700;63726205861176;(0.039, -0.122, 0.146);(17.507, 359.929, 11.818);INVALID;;;INVALID;;;;INVALID;;;;;
78625;1000024548070917900;63726205861176;(0.039, -0.122, 0.146);(17.507, 359.929, 11.818);INVALID;;;INVALID;;;;INVALID;;;;;
78626;1000024548080871100;63726205861192;(0.039, -0.122, 0.146);(17.562, 359.921, 11.888);INVALID;;;INVALID;;;;INVALID;;;;;
78627;1000024548090849000;63726205861209;(0.039, -0.122, 0.146);(17.651, 359.903, 11.969);INVALID;;;INVALID;;;;INVALID;;;;;
78628;1000024548100911200;63726205861209;(0.039, -0.122, 0.146);(17.651, 359.903, 11.969);INVALID;;;INVALID;;;;INVALID;;;;;
78629;1000024548110940000;63726205861226;(0.039, -0.122, 0.145);(17.763, 359.888, 12.047);INVALID;;;INVALID;;;;INVALID;;;;;
78630;1000024548120969700;63726205861226;(0.039, -0.122, 0.145);(17.763, 359.888, 12.047);INVALID;;;INVALID;;;;INVALID;;;;;
78631;1000024548130974200;63726205861243;(0.039, -0.122, 0.145);(17.803, 359.876, 12.110);INVALID;;;INVALID;;;;INVALID;;;;;
78632;1000024548141007100;63726205861259;(0.038, -0.123, 0.145);(17.790, 359.908, 12.132);INVALID;;;INVALID;;;;INVALID;;;;;
78633;1000024548151013200;63726205861259;(0.038, -0.123, 0.145);(17.790, 359.908, 12.132);INVALID;;;INVALID;;;;INVALID;;;;;
78634;1000024548161030500;63726205861276;(0.038, -0.122, 0.145);(17.780, 359.975, 12.173);INVALID;;;INVALID;;;;INVALID;;;;;
78635;1000024548170991300;63726205861276;(0.038, -0.122, 0.145);(17.780, 359.975, 12.173);INVALID;;;INVALID;;;;INVALID;;;;;
78636;1000024548181146200;63726205861293;(0.038, -0.123, 0.145);(17.773, 0.002, 12.204);INVALID;;;INVALID;;;;INVALID;;;;;
78637;1000024548191116300;63726205861309;(0.038, -0.123, 0.145);(17.818, 0.007, 12.249);INVALID;;;INVALID;;;;INVALID;;;;;
78638;1000024548201123300;63726205861309;(0.038, -0.123, 0.145);(17.818, 0.007, 12.249);INVALID;;;INVALID;;;;INVALID;;;;;
78639;1000024548211165700;63726205861326;(0.038, -0.123, 0.144);(17.856, 0.022, 12.276);INVALID;;;INVALID;;;;INVALID;;;;;
78640;1000024548221109100;63726205861326;(0.038, -0.123, 0.144);(17.856, 0.022, 12.276);INVALID;;;INVALID;;;;INVALID;;;;;
78641;1000024548231171600;63726205861343;(0.038, -0.122, 0.144);(17.846, 0.074, 12.275);INVALID;;;INVALID;;;;INVALID;;;;;
78642;1000024548241090300;63726205861360;(0.038, -0.123, 0.144);(17.790, 0.137, 12.244);INVALID;;;INVALID;;;;INVALID;;;;;
78643;1000024548251235700;63726205861360;(0.038, -0.123, 0.144);(17.790, 0.137, 12.244);INVALID;;;INVALID;;;;INVALID;;;;;
78644;1000024548261224800;63726205861376;(0.037, -0.123, 0.145);(17.741, 0.189, 12.197);INVALID;;;INVALID;;;;INVALID;;;;;
78645;1000024548271327000;63726205861376;(0.037, -0.123, 0.145);(17.741, 0.189, 12.197);INVALID;;;INVALID;;;;INVALID;;;;;
78646;1000024548281241600;63726205861393;(0.037, -0.123, 0.145);(17.676, 0.233, 12.110);INVALID;;;INVALID;;;;INVALID;;;;;
78647;1000024548291241000;63726205861410;(0.037, -0.123, 0.145);(17.581, 0.262, 12.001);INVALID;;;INVALID;;;;INVALID;;;;;
78648;1000024548301278600;63726205861410;(0.037, -0.123, 0.145);(17.581, 0.262, 12.001);INVALID;;;INVALID;;;;INVALID;;;;;
78649;1000024548311418000;63726205861426;(0.037, -0.122, 0.145);(17.467, 0.290, 11.903);INVALID;;;INVALID;;;;INVALID;;;;;
78650;1000024548321365500;63726205861426;(0.037, -0.122, 0.145);(17.467, 0.290, 11.903);INVALID;;;INVALID;;;;INVALID;;;;;
78651;1000024548331395700;63726205861443;(0.037, -0.122, 0.145);(17.353, 0.298, 11.799);INVALID;;;INVALID;;;;INVALID;;;;;
78652;1000024548341347500;63726205861460;(0.037, -0.122, 0.145);(17.268, 0.315, 11.724);INVALID;;;INVALID;;;;INVALID;;;;;
78653;1000024548351397800;63726205861460;(0.037, -0.122, 0.145);(17.268, 0.315, 11.724);INVALID;;;INVALID;;;;INVALID;;;;;
78654;1000024548361351500;63726205861477;(0.037, -0.122, 0.145);(17.197, 0.305, 11.623);INVALID;;;INVALID;;;;INVALID;;;;;
78655;1000024548371385400;63726205861477;(0.037, -0.122, 0.145);(17.197, 0.305, 11.623);INVALID;;;INVALID;;;;INVALID;;;;;
78656;1000024548381509400;63726205861493;(0.037, -0.122, 0.145);(17.138, 0.304, 11.525);INVALID;;;INVALID;;;;INVALID;;;;;
78657;1000024548391489900;63726205861509;(0.037, -0.122, 0.145);(17.048, 0.305, 11.434);INVALID;;;INVALID;;;;INVALID;;;;;
78658;1000024548401521300;63726205861509;(0.037, -0.122, 0.145);(17.048, 0.305, 11.434);INVALID;;;INVALID;;;;INVALID;;;;;
78659;1000024548411518400;63726205861527;(0.037, -0.121, 0.145);(16.932, 0.243, 11.319);INVALID;;;INVALID;;;;INVALID;;;;;
78660;1000024548421457300;63726205861527;(0.037, -0.121, 0.145);(16.932, 0.243, 11.319);INVALID;;;INVALID;;;;INVALID;;;;;
78661;1000024548431529500;63726205861545;(0.037, -0.121, 0.146);(16.826, 0.165, 11.210);INVALID;;;INVALID;;;;INVALID;;;;;
78662;1000024548441614600;63726205861562;(0.037, -0.121, 0.146);(16.681, 0.087, 11.069);INVALID;;;INVALID;;;;INVALID;;;;;
78663;1000024548451679300;63726205861562;(0.037, -0.121, 0.146);(16.681, 0.087, 11.069);INVALID;;;INVALID;;;;INVALID;;;;;
78664;1000024548461612100;63726205861580;(0.037, -0.121, 0.147);(16.406, 0.065, 10.865);INVALID;;;INVALID;;;;INVALID;;;;;
78665;1000024548471716800;63726205861580;(0.037, -0.121, 0.147);(16.406, 0.065, 10.865);INVALID;;;INVALID;;;;INVALID;;;;;
78666;1000024548481677300;63726205861599;(0.037, -0.120, 0.148);(15.831, 0.247, 10.478);INVALID;;;INVALID;;;;INVALID;;;;;
78667;1000024548491572400;63726205861599;(0.037, -0.120, 0.148);(15.831, 0.247, 10.478);INVALID;;;INVALID;;;;INVALID;;;;;
78668;1000024548501808600;63726205861618;(0.037, -0.119, 0.149);(15.149, 0.315, 10.157);INVALID;;;INVALID;;;;INVALID;;;;;
78669;1000024548511817100;63726205861618;(0.037, -0.119, 0.149);(15.149, 0.315, 10.157);INVALID;;;INVALID;;;;INVALID;;;;;
78670;1000024548521743500;63726205861637;(0.037, -0.119, 0.150);(14.642, 0.117, 9.891);INVALID;;;INVALID;;;;INVALID;;;;;
78671;1000024548531792300;63726205861637;(0.037, -0.119, 0.150);(14.642, 0.117, 9.891);INVALID;;;INVALID;;;;INVALID;;;;;
78672;1000024548541724200;63726205861657;(0.037, -0.119, 0.150);(14.622, 359.900, 9.958);INVALID;;;INVALID;;;;INVALID;;;;;
78673;1000024548551765200;63726205861657;(0.037, -0.119, 0.150);(14.622, 359.900, 9.958);INVALID;;;INVALID;;;;INVALID;;;;;
78674;1000024548561718700;63726205861677;(0.037, -0.119, 0.151);(14.337, 359.724, 10.091);INVALID;;;INVALID;;;;INVALID;;;;;
78675;1000024548571883300;63726205861677;(0.037, -0.119, 0.151);(14.337, 359.724, 10.091);INVALID;;;INVALID;;;;INVALID;;;;;
78676;1000024548581941300;63726205861698;(0.036, -0.118, 0.151);(14.089, 359.889, 9.740);INVALID;;;INVALID;;;;INVALID;;;;;
78677;1000024548591858700;63726205861698;(0.036, -0.118, 0.151);(14.089, 359.889, 9.740);INVALID;;;INVALID;;;;INVALID;;;;;
78678;1000024548601900000;63726205861720;(0.036, -0.118, 0.151);(13.886, 359.858, 9.188);INVALID;;;INVALID;;;;INVALID;;;;;
78679;1000024548611829000;63726205861720;(0.036, -0.118, 0.151);(13.886, 359.858, 9.188);INVALID;;;INVALID;;;;INVALID;;;;;
78680;1000024548621848500;63726205861741;(0.036, -0.118, 0.151);(13.906, 359.618, 8.877);INVALID;;;INVALID;;;;INVALID;;;;;
78681;1000024548632059900;63726205861741;(0.036, -0.118, 0.151);(13.906, 359.618, 8.877);INVALID;;;INVALID;;;;INVALID;;;;;
78682;1000024548641970500;63726205861763;(0.036, -0.117, 0.151);(13.833, 359.473, 8.513);INVALID;;;INVALID;;;;INVALID;;;;;
78683;1000024548652042300;63726205861763;(0.036, -0.117, 0.151);(13.833, 359.473, 8.513);INVALID;;;INVALID;;;;INVALID;;;;;
78684;1000024548661996700;63726205861787;(0.036, -0.117, 0.152);(13.531, 359.432, 7.971);INVALID;;;INVALID;;;;INVALID;;;;;
78685;1000024548672044100;63726205861787;(0.036, -0.117, 0.152);(13.531, 359.432, 7.971);INVALID;;;INVALID;;;;INVALID;;;;;
78686;1000024548682009900;63726205861787;(0.036, -0.117, 0.152);(13.531, 359.432, 7.971);INVALID;;;INVALID;;;;INVALID;;;;;
78687;1000024548692116500;63726205861810;(0.036, -0.116, 0.152);(13.109, 359.483, 7.459);INVALID;;;INVALID;;;;INVALID;;;;;
78688;1000024548702145300;63726205861810;(0.036, -0.116, 0.152);(13.109, 359.483, 7.459);INVALID;;;INVALID;;;;INVALID;;;;;
78689;1000024548712112200;63726205861833;(0.036, -0.116, 0.152);(12.750, 359.522, 7.083);INVALID;;;INVALID;;;;INVALID;;;;;
78690;1000024548722088400;63726205861833;(0.036, -0.116, 0.152);(12.750, 359.522, 7.083);INVALID;;;INVALID;;;;INVALID;;;;;
78691;1000024548732153100;63726205861856;(0.037, -0.116, 0.153);(12.438, 359.530, 6.783);INVALID;;;INVALID;;;;INVALID;;;;;
78692;1000024548742115500;63726205861856;(0.037, -0.116, 0.153);(12.438, 359.530, 6.783);INVALID;;;INVALID;;;;INVALID;;;;;
78693;1000024548752134100;63726205861878;(0.037, -0.116, 0.154);(12.135, 359.432, 6.692);INVALID;;;INVALID;;;;INVALID;;;;;
78694;1000024548762266400;63726205861878;(0.037, -0.116, 0.154);(12.135, 359.432, 6.692);INVALID;;;INVALID;;;;INVALID;;;;;
78695;1000024548772296500;63726205861878;(0.037, -0.116, 0.154);(12.135, 359.432, 6.692);INVALID;;;INVALID;;;;INVALID;;;;;
78696;1000024548782294200;63726205861901;(0.037, -0.116, 0.155);(11.944, 359.433, 6.531);INVALID;;;INVALID;;;;INVALID;;;;;
78697;1000024548792246100;63726205861905;(0.037, -0.116, 0.155);(11.944, 359.433, 6.531);INVALID;;;INVALID;;;;INVALID;;;;;
78698;1000024548802265600;63726205861923;(0.037, -0.116, 0.156);(11.849, 359.590, 6.240);INVALID;;;INVALID;;;;INVALID;;;;;
78699;1000024548812283700;63726205861924;(0.037, -0.116, 0.156);(11.849, 359.590, 6.240);INVALID;;;INVALID;;;;INVALID;;;;;
78700;1000024548822378800;63726205861945;(0.036, -0.117, 0.158);(11.638, 359.651, 5.720);INVALID;;;INVALID;;;;INVALID;;;;;
78701;1000024548832418800;63726205861945;(0.036, -0.117, 0.158);(11.638, 359.651, 5.720);INVALID;;;INVALID;;;;INVALID;;;;;
78702;1000024548842341400;63726205861968;(0.036, -0.117, 0.160);(11.344, 359.690, 5.048);INVALID;;;INVALID;;;;INVALID;;;;;
78703;1000024548852413600;63726205861968;(0.036, -0.117, 0.160);(11.344, 359.690, 5.048);INVALID;;;INVALID;;;;INVALID;;;;;
78704;1000024548862419300;63726205861968;(0.036, -0.117, 0.160);(11.344, 359.690, 5.048);INVALID;;;INVALID;;;;INVALID;;;;;
78705;1000024548872340100;63726205861991;(0.036, -0.117, 0.161);(11.036, 359.672, 4.478);INVALID;;;INVALID;;;;INVALID;;;;;
78706;1000024548882543200;63726205861991;(0.036, -0.117, 0.161);(11.036, 359.672, 4.478);INVALID;;;INVALID;;;;INVALID;;;;;
78707;1000024548892473200;63726205862014;(0.036, -0.118, 0.163);(10.915, 359.596, 4.133);INVALID;;;INVALID;;;;INVALID;;;;;
78708;1000024548902526900;63726205862014;(0.036, -0.118, 0.163);(10.915, 359.596, 4.133);INVALID;;;INVALID;;;;INVALID;;;;;
78709;1000024548912467900;63726205862038;(0.036, -0.118, 0.165);(10.644, 359.489, 3.506);INVALID;;;INVALID;;;;INVALID;;;;;
78710;1000024548922464000;63726205862038;(0.036, -0.118, 0.165);(10.644, 359.489, 3.506);INVALID;;;INVALID;;;;INVALID;;;;;
78711;1000024548932553500;63726205862038;(0.036, -0.118, 0.165);(10.644, 359.489, 3.506);INVALID;;;INVALID;;;;INVALID;;;;;
78712;1000024548942511500;63726205862062;(0.036, -0.118, 0.166);(10.435, 359.447, 2.763);INVALID;;;INVALID;;;;INVALID;;;;;
78713;1000024548952624000;63726205862062;(0.036, -0.118, 0.166);(10.435, 359.447, 2.763);INVALID;;;INVALID;;;;INVALID;;;;;
78714;1000024548962682400;63726205862087;(0.036, -0.119, 0.168);(10.183, 359.325, 2.094);INVALID;;;INVALID;;;;INVALID;;;;;
78715;1000024548972665100;63726205862087;(0.036, -0.119, 0.168);(10.183, 359.325, 2.094);INVALID;;;INVALID;;;;INVALID;;;;;
78716;1000024548982656600;63726205862087;(0.036, -0.119, 0.168);(10.183, 359.325, 2.094);INVALID;;;INVALID;;;;INVALID;;;;;
78717;1000024548992607900;63726205862112;(0.036, -0.120, 0.169);(10.028, 359.034, 1.499);INVALID;;;INVALID;;;;INVALID;;;;;
78718;1000024549002657000;63726205862112;(0.036, -0.120, 0.169);(10.028, 359.034, 1.499);INVALID;;;INVALID;;;;INVALID;;;;;
78719;1000024549012718000;63726205862136;(0.036, -0.120, 0.170);(9.914, 358.700, 1.012);INVALID;;;INVALID;;;;INVALID;;;;;
78720;1000024549022699100;63726205862136;(0.036, -0.120, 0.170);(9.914, 358.700, 1.012);INVALID;;;INVALID;;;;INVALID;;;;;
78721;1000024549032764800;63726205862160;(0.037, -0.120, 0.171);(9.761, 358.259, 0.474);INVALID;;;INVALID;;;;INVALID;;;;;
78722;1000024549042698800;63726205862160;(0.037, -0.120, 0.171);(9.761, 358.259, 0.474);INVALID;;;INVALID;;;;INVALID;;;;;
78723;1000024549052773400;63726205862160;(0.037, -0.120, 0.171);(9.761, 358.259, 0.474);INVALID;;;INVALID;;;;INVALID;;;;;
78724;1000024549062791800;63726205862184;(0.036, -0.122, 0.174);(9.660, 357.866, 0.056);INVALID;;;INVALID;;;;INVALID;;;;;
78725;1000024549072897800;63726205862184;(0.036, -0.122, 0.174);(9.660, 357.866, 0.056);INVALID;;;INVALID;;;;INVALID;;;;;
78726;1000024549082905400;63726205862209;(0.035, -0.122, 0.177);(9.456, 357.471, 359.294);INVALID;;;INVALID;;;;INVALID;;;;;
78727;1000024549092871300;63726205862209;(0.035, -0.122, 0.177);(9.456, 357.471, 359.294);INVALID;;;INVALID;;;;INVALID;;;;;
78728;1000024549102898800;63726205862209;(0.035, -0.122, 0.177);(9.456, 357.471, 359.294);INVALID;;;INVALID;;;;INVALID;;;;;
78729;1000024549112916900;63726205862232;(0.035, -0.123, 0.179);(9.365, 357.358, 358.747);INVALID;;;INVALID;;;;INVALID;;;;;
78730;1000024549122853800;63726205862232;(0.035, -0.123, 0.179);(9.365, 357.358, 358.747);INVALID;;;INVALID;;;;INVALID;;;;;
78731;1000024549132925000;63726205862256;(0.035, -0.124, 0.181);(9.085, 357.082, 358.366);INVALID;;;INVALID;;;;INVALID;;;;;
78732;1000024549142973200;63726205862256;(0.035, -0.124, 0.181);(9.085, 357.082, 358.366);INVALID;;;INVALID;;;;INVALID;;;;;
78733;1000024549153017200;63726205862279;(0.035, -0.124, 0.182);(8.898, 356.900, 358.272);INVALID;;;INVALID;;;;INVALID;;;;;
78734;1000024549163060400;63726205862279;(0.035, -0.124, 0.182);(8.898, 356.900, 358.272);INVALID;;;INVALID;;;;INVALID;;;;;
78735;1000024549173034400;63726205862279;(0.035, -0.124, 0.182);(8.898, 356.900, 358.272);INVALID;;;INVALID;;;;INVALID;;;;;
78736;1000024549183049600;63726205862302;(0.034, -0.124, 0.183);(8.682, 356.826, 358.131);INVALID;;;INVALID;;;;INVALID;;;;;
78737;1000024549192994400;63726205862302;(0.034, -0.124, 0.183);(8.682, 356.826, 358.131);INVALID;;;INVALID;;;;INVALID;;;;;
80706;1000024568921806000;63726205882135;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80707;1000024568931765500;63726205882135;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80708;1000024568941810600;63726205882135;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80709;1000024568951870300;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80710;1000024568961875200;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80711;1000024568971916100;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80712;1000024568981903800;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80713;1000024568991961100;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80714;1000024569001922000;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80715;1000024569012057700;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80716;1000024569022068800;63726205882136;(0.027, -0.134, 0.208);(0.241, 9.808, 4.398);INVALID;;;INVALID;;;;INVALID;;;;;
80717;1000024569032006800;63726205882151;(0.027, -0.134, 0.208);(0.409, 9.679, 4.443);INVALID;;;INVALID;;;;INVALID;;;;;
80718;1000024569042053900;63726205882151;(0.027, -0.134, 0.208);(0.409, 9.679, 4.443);INVALID;;;INVALID;;;;INVALID;;;;;
80719;1000024569052053400;63726205882168;(0.027, -0.134, 0.208);(0.756, 9.742, 4.394);INVALID;;;INVALID;;;;INVALID;;;;;
80720;1000024569062018500;63726205882168;(0.027, -0.134, 0.208);(0.756, 9.742, 4.394);INVALID;;;INVALID;;;;INVALID;;;;;
80721;1000024569072181000;63726205882185;(0.027, -0.134, 0.208);(1.054, 9.886, 4.303);INVALID;;;INVALID;;;;INVALID;;;;;
80722;1000024569082156100;63726205882202;(0.028, -0.134, 0.208);(1.332, 10.083, 4.308);INVALID;;;INVALID;;;;INVALID;;;;;
80723;1000024569092206300;63726205882202;(0.028, -0.134, 0.208);(1.332, 10.083, 4.308);INVALID;;;INVALID;;;;INVALID;;;;;
80724;1000024569102162000;63726205882218;(0.028, -0.133, 0.208);(1.526, 10.274, 4.368);INVALID;;;INVALID;;;;INVALID;;;;;
80725;1000024569112181900;63726205882218;(0.028, -0.133, 0.208);(1.526, 10.274, 4.368);INVALID;;;INVALID;;;;INVALID;;;;;
80726;1000024569122168300;63726205882235;(0.028, -0.133, 0.208);(1.605, 10.328, 4.550);INVALID;;;INVALID;;;;INVALID;;;;;
80727;1000024569132122000;63726205882252;(0.028, -0.133, 0.207);(1.643, 10.364, 4.671);INVALID;;;INVALID;;;;INVALID;;;;;
80728;1000024569142273000;63726205882252;(0.028, -0.133, 0.207);(1.643, 10.364, 4.671);INVALID;;;INVALID;;;;INVALID;;;;;
80729;1000024569152322800;63726205882268;(0.028, -0.134, 0.208);(1.667, 10.440, 4.672);INVALID;;;INVALID;;;;INVALID;;;;;
80730;1000024569162266100;63726205882268;(0.028, -0.134, 0.208);(1.667, 10.440, 4.672);INVALID;;;INVALID;;;;INVALID;;;;;
80731;1000024569172304900;63726205882286;(0.029, -0.133, 0.207);(1.684, 10.615, 4.605);INVALID;;;INVALID;;;;INVALID;;;;;
80732;1000024569182262800;63726205882286;(0.029, -0.133, 0.207);(1.684, 10.615, 4.605);INVALID;;;INVALID;;;;INVALID;;;;;
80733;1000024569192272700;63726205882302;(0.028, -0.133, 0.207);(1.722, 10.744, 4.570);INVALID;;;INVALID;;;;INVALID;;;;;
80734;1000024569202415800;63726205882318;(0.028, -0.133, 0.207);(1.838, 10.870, 4.565);INVALID;;;INVALID;;;;INVALID;;;;;
80735;1000024569212426700;63726205882318;(0.028, -0.133, 0.207);(1.838, 10.870, 4.565);INVALID;;;INVALID;;;;INVALID;;;;;
80736;1000024569222412800;63726205882334;(0.028, -0.133, 0.206);(1.918, 10.998, 4.515);INVALID;;;INVALID;;;;INVALID;;;;;
80737;1000024569232377000;63726205882351;(0.028, -0.132, 0.205);(1.953, 11.138, 4.450);INVALID;;;INVALID;;;;INVALID;;;;;
80738;1000024569242457800;63726205882351;(0.028, -0.132, 0.205);(1.953, 11.138, 4.450);INVALID;;;INVALID;;;;INVALID;;;;;
80739;1000024569252419100;63726205882368;(0.028, -0.132, 0.204);(2.129, 11.238, 4.427);INVALID;;;INVALID;;;;INVALID;;;;;
80740;1000024569262527200;63726205882368;(0.028, -0.132, 0.204);(2.129, 11.238, 4.427);INVALID;;;INVALID;;;;INVALID;;;;;
80741;1000024569272547000;63726205882385;(0.027, -0.132, 0.202);(2.142, 11.210, 4.469);INVALID;;;INVALID;;;;INVALID;;;;;
80742;1000024569282524300;63726205882401;(0.027, -0.133, 0.202);(1.682, 10.956, 4.654);INVALID;;;INVALID;;;;INVALID;;;;;
